"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","cellular component organization","GO:0016043","2.8406398631073143e-9","8.546583822728794","7668","92","60","25907","ACTA1,MBP,ACTB,ACTBL2,H2AX,TUBA1C,TUBB3,H2BC1,TUBB4A,TUBA8,CAMK2A,TUBA3A,H4C1,TUBB2A,TUBB5,SPTAN1,HNRNPA2B1,SYN1,NEFM,MAP2,TUBB4B,TPPP,GAPDH,H2AJ,SLC25A5,CFL1,HSPA8,HNRNPD,TUBA4A,MAP6,DPYSL2,PPIA,STXBP1,INA,DBN1,SEPTIN7,YWHAZ,CAMK2B,NEFL,ACTN4,VDAC2,H3F4,BSN,SLC25A4,TUBB6,TAGLN3,MAPT,ALDOA,SYNPO,CNP,ATP6V1B2,CHCHD3,CORO1A,NSF,SPTBN1,IMMT,BASP1,MAP1A,DNM1,MAP1B"
"GO:BP","microtubule cytoskeleton organization","GO:0000226","3.939373689944924e-9","8.40457281995672","673","92","19","25907","TUBA1C,TUBB3,TUBB4A,TUBA8,TUBA3A,TUBB2A,TUBB5,MAP2,TUBB4B,TPPP,GAPDH,CFL1,TUBA4A,MAP6,NEFL,TUBB6,MAPT,MAP1A,MAP1B"
"GO:BP","localization","GO:0051179","6.501948433612234e-9","8.186956479178013","5309","92","49","25907","ACTB,H2AX,CAMK2A,H4C1,ATP5F1A,HNRNPA2B1,VDAC1,SYN1,ATP5F1B,MAP2,SLC25A5,CFL1,HSPA8,MAP6,ATP1A2,YWHAG,DPYSL2,PPIA,STXBP1,GNAO1,DBN1,YWHAZ,CAMK2B,NEFL,ACTN4,YWHAE,SYN2,VDAC2,BSN,SLC25A4,HNRNPA3,MAPT,CNP,ATP5ME,ATP6V1B2,SFXN3,SEPTIN5,CORO1A,ATP5PF,NSF,ATP1B1,SPTBN1,HK1,GNB2,FKBP1A,MAP1A,DNM1,MAP1B,GOT2"
"GO:BP","aerobic respiration","GO:0009060","1.1722365944444796e-8","7.930984725099737","200","92","12","25907","ATP5F1A,ATP5F1B,CS,ACO2,UQCRC2,MDH2,CYCS,COX4I1,COX5B,ATP5ME,UQCRB,ATP5PF"
"GO:BP","regulation of transport","GO:0051049","3.912426244166581e-8","7.407553836551792","1709","92","27","25907","ACTB,CAMK2A,VDAC1,SYN1,MAP2,SLC25A5,HSPA8,ATP1A2,DPYSL2,PPIA,STXBP1,GNAO1,DBN1,ACTN4,YWHAE,BSN,SLC25A4,MAPT,SEPTIN5,CORO1A,ATP5PF,NSF,ATP1B1,GNB2,FKBP1A,DNM1,MAP1B"
"GO:BP","ATP metabolic process","GO:0046034","6.655475331313219e-8","7.176820921948206","232","92","12","25907","ATP5F1A,ATP5F1B,GAPDH,HSPA8,ATP1A2,ALDOA,ATP5ME,ATP6V1B2,ATP5PF,ATP1B1,ENO2,HK1"
"GO:BP","microtubule-based process","GO:0007017","8.295410893035007e-8","7.081162097384265","1016","92","21","25907","TUBA1C,TUBB3,TUBB4A,TUBA8,TUBA3A,TUBB2A,TUBB5,MAP2,TUBB4B,TPPP,GAPDH,CFL1,HSPA8,TUBA4A,MAP6,NEFL,BSN,TUBB6,MAPT,MAP1A,MAP1B"
"GO:BP","supramolecular fiber organization","GO:0097435","1.0175726675845039e-7","6.992434566865322","813","92","19","25907","ACTA1,TUBB4A,SPTAN1,MAP2,TPPP,CFL1,HSPA8,INA,DBN1,NEFL,ACTN4,TAGLN3,MAPT,SYNPO,CORO1A,SPTBN1,BASP1,MAP1A,MAP1B"
"GO:BP","cellular respiration","GO:0045333","1.2528569931390908e-7","6.902098498546973","245","92","12","25907","ATP5F1A,ATP5F1B,CS,ACO2,UQCRC2,MDH2,CYCS,COX4I1,COX5B,ATP5ME,UQCRB,ATP5PF"
"GO:BP","nucleoside phosphate metabolic process","GO:0006753","1.6355298702667292e-7","6.7863415197911845","639","92","17","25907","ATP5F1A,VDAC1,ATP5F1B,GAPDH,HSPA8,ATP1A2,CS,MDH2,ALDOA,CNP,ATP5ME,ATP6V1B2,ATP5PF,ATP1B1,ENO2,HK1,ACAT1"
